VALOR_MAX;VALOR_MIN         ;VALOR_MED       ;FECHA_MAX                       ;FECHA_MIN ;FECHA         
,11 ;,09               ;,1              ;25/05/11                        ;25/05/11  ;2011-05-25 00:00
,12 ;,09               ;,1              ;26/05/11                        ;26/05/11  ;2011-05-26 00:00
,11 ;,09               ;,1              ;27/05/11                        ;27/05/11  ;2011-05-27 00:00
,11 ;,09               ;,1              ;28/05/11                        ;28/05/11  ;2011-05-28 00:00
,12 ;,09               ;,1              ;29/05/11                        ;29/05/11  ;2011-05-29 00:00
,12 ;,09               ;,1              ;30/05/11                        ;30/05/11  ;2011-05-30 00:00
,11 ;,09               ;,1              ;31/05/11                        ;31/05/11  ;2011-05-31 00:00
,11 ;,09               ;,1              ;01/06/11                        ;01/06/11  ;2011-06-01 00:00
,11 ;,1                ;,1              ;02/06/11                        ;02/06/11  ;2011-06-02 00:00
,12 ;,09               ;,1              ;03/06/11                        ;03/06/11  ;2011-06-03 00:00
,12 ;,09               ;,1              ;04/06/11                        ;04/06/11  ;2011-06-04 00:00
,12 ;,09               ;,1              ;05/06/11                        ;05/06/11  ;2011-06-05 00:00
,13 ;,09               ;,1              ;06/06/11                        ;06/06/11  ;2011-06-06 00:00
,12 ;,1                ;,11             ;07/06/11                        ;07/06/11  ;2011-06-07 00:00
,11 ;,1                ;,1              ;08/06/11                        ;08/06/11  ;2011-06-08 00:00
,12 ;,09               ;,1              ;09/06/11                        ;09/06/11  ;2011-06-09 00:00
,12 ;,08               ;,1              ;10/06/11                        ;10/06/11  ;2011-06-10 00:00
,11 ;,08               ;,1              ;11/06/11                        ;11/06/11  ;2011-06-11 00:00
,12 ;,08               ;,1              ;12/06/11                        ;12/06/11  ;2011-06-12 00:00
,11 ;,08               ;,09             ;13/06/11                        ;13/06/11  ;2011-06-13 00:00
,1  ;,08               ;,09             ;14/06/11                        ;14/06/11  ;2011-06-14 00:00
,13 ;,08               ;,1              ;15/06/11                        ;15/06/11  ;2011-06-15 00:00
,12 ;,11               ;,12             ;16/06/11                        ;16/06/11  ;2011-06-16 00:00
,12 ;,09               ;,11             ;17/06/11                        ;17/06/11  ;2011-06-17 00:00
,12 ;,09               ;,11             ;18/06/11                        ;18/06/11  ;2011-06-18 00:00
,12 ;,09               ;,1              ;19/06/11                        ;19/06/11  ;2011-06-19 00:00
,12 ;,09               ;,1              ;20/06/11                        ;20/06/11  ;2011-06-20 00:00
,12 ;,09               ;,1              ;21/06/11                        ;21/06/11  ;2011-06-21 00:00
,13 ;,09               ;,1              ;22/06/11                        ;22/06/11  ;2011-06-22 00:00
,13 ;,09               ;,11             ;23/06/11                        ;23/06/11  ;2011-06-23 00:00
,13 ;,09               ;,11             ;24/06/11                        ;24/06/11  ;2011-06-24 00:00
,13 ;,09               ;,1              ;25/06/11                        ;25/06/11  ;2011-06-25 00:00
,13 ;,09               ;,11             ;26/06/11                        ;26/06/11  ;2011-06-26 00:00
,13 ;,09               ;,1              ;27/06/11                        ;27/06/11  ;2011-06-27 00:00
,13 ;,09               ;,11             ;28/06/11                        ;28/06/11  ;2011-06-28 00:00
,13 ;,09               ;,11             ;29/06/11                        ;29/06/11  ;2011-06-29 00:00
,13 ;,09               ;,11             ;30/06/11                        ;30/06/11  ;2011-06-30 00:00
,13 ;,09               ;,11             ;01/07/11                        ;01/07/11  ;2011-07-01 00:00
,13 ;,09               ;,1              ;02/07/11                        ;02/07/11  ;2011-07-02 00:00
,14 ;,09               ;,11             ;03/07/11                        ;03/07/11  ;2011-07-03 00:00
,13 ;,09               ;,11             ;04/07/11                        ;04/07/11  ;2011-07-04 00:00
,13 ;,1                ;,11             ;05/07/11                        ;05/07/11  ;2011-07-05 00:00
,13 ;,09               ;,1              ;06/07/11                        ;06/07/11  ;2011-07-06 00:00
,14 ;,09               ;,1              ;07/07/11                        ;07/07/11  ;2011-07-07 00:00
,13 ;,1                ;,1              ;08/07/11                        ;08/07/11  ;2011-07-08 00:00
,14 ;,1                ;,11             ;09/07/11                        ;09/07/11  ;2011-07-09 00:00
,13 ;,1                ;,1              ;10/07/11                        ;10/07/11  ;2011-07-10 00:00
,14 ;,1                ;,11             ;11/07/11                        ;11/07/11  ;2011-07-11 00:00
,14 ;,11               ;,11             ;12/07/11                        ;12/07/11  ;2011-07-12 00:00
,14 ;,1                ;,11             ;13/07/11                        ;13/07/11  ;2011-07-13 00:00
,14 ;,09               ;,1              ;14/07/11                        ;14/07/11  ;2011-07-14 00:00
,12 ;,08               ;,09             ;15/07/11                        ;15/07/11  ;2011-07-15 00:00
,11 ;,08               ;,09             ;16/07/11                        ;16/07/11  ;2011-07-16 00:00
,11 ;,09               ;,09             ;17/07/11                        ;17/07/11  ;2011-07-17 00:00
,12 ;,09               ;,09             ;18/07/11                        ;18/07/11  ;2011-07-18 00:00
,12 ;,09               ;,09             ;19/07/11                        ;19/07/11  ;2011-07-19 00:00
,12 ;,09               ;,09             ;20/07/11                        ;20/07/11  ;2011-07-20 00:00
,12 ;,09               ;,09             ;21/07/11                        ;21/07/11  ;2011-07-21 00:00
,12 ;,09               ;,1              ;22/07/11                        ;22/07/11  ;2011-07-22 00:00
,12 ;,09               ;,1              ;23/07/11                        ;23/07/11  ;2011-07-23 00:00
,12 ;,09               ;,09             ;24/07/11                        ;24/07/11  ;2011-07-24 00:00
,1  ;,09               ;,1              ;25/07/11                        ;25/07/11  ;2011-07-25 00:00
,13 ;,09               ;,09             ;26/07/11                        ;26/07/11  ;2011-07-26 00:00
,12 ;,09               ;,09             ;27/07/11                        ;27/07/11  ;2011-07-27 00:00
,13 ;,09               ;,09             ;28/07/11                        ;28/07/11  ;2011-07-28 00:00
,1  ;,09               ;,09             ;29/07/11                        ;29/07/11  ;2011-07-29 00:00
,1  ;,09               ;,09             ;30/07/11                        ;30/07/11  ;2011-07-30 00:00
,1  ;,09               ;,09             ;31/07/11                        ;31/07/11  ;2011-07-31 00:00
,1  ;,09               ;,09             ;01/08/11                        ;01/08/11  ;2011-08-01 00:00
,1  ;,09               ;,1              ;02/08/11                        ;02/08/11  ;2011-08-02 00:00
,1  ;,09               ;,1              ;03/08/11                        ;03/08/11  ;2011-08-03 00:00
,1  ;,09               ;,1              ;04/08/11                        ;04/08/11  ;2011-08-04 00:00
,1  ;,09               ;,1              ;05/08/11                        ;05/08/11  ;2011-08-05 00:00
,1  ;,09               ;,1              ;06/08/11                        ;06/08/11  ;2011-08-06 00:00
,1  ;,09               ;,1              ;07/08/11                        ;07/08/11  ;2011-08-07 00:00
,1  ;,1                ;,1              ;08/08/11                        ;08/08/11  ;2011-08-08 00:00
,1  ;,1                ;,1              ;09/08/11                        ;09/08/11  ;2011-08-09 00:00
,1  ;,09               ;,1              ;10/08/11                        ;10/08/11  ;2011-08-10 00:00
,1  ;,09               ;,1              ;11/08/11                        ;11/08/11  ;2011-08-11 00:00
,1  ;,09               ;,09             ;12/08/11                        ;12/08/11  ;2011-08-12 00:00
,1  ;,1                ;,1              ;13/08/11                        ;13/08/11  ;2011-08-13 00:00
,1  ;,1                ;,1              ;14/08/11                        ;14/08/11  ;2011-08-14 00:00
,1  ;,09               ;,1              ;15/08/11                        ;15/08/11  ;2011-08-15 00:00
,1  ;,09               ;,1              ;16/08/11                        ;16/08/11  ;2011-08-16 00:00
,1  ;,09               ;,09             ;17/08/11                        ;17/08/11  ;2011-08-17 00:00
,1  ;,09               ;,09             ;18/08/11                        ;18/08/11  ;2011-08-18 00:00
,09 ;,08               ;,09             ;19/08/11                        ;19/08/11  ;2011-08-19 00:00
,09 ;,07               ;,08             ;20/08/11                        ;20/08/11  ;2011-08-20 00:00
,09 ;,08               ;,08             ;21/08/11                        ;21/08/11  ;2011-08-21 00:00
,09 ;,08               ;,08             ;22/08/11                        ;22/08/11  ;2011-08-22 00:00
,09 ;,08               ;,08             ;23/08/11                        ;23/08/11  ;2011-08-23 00:00
,09 ;,08               ;,09             ;24/08/11                        ;24/08/11  ;2011-08-24 00:00
,09 ;,07               ;,08             ;25/08/11                        ;25/08/11  ;2011-08-25 00:00
,09 ;,08               ;,09             ;26/08/11                        ;26/08/11  ;2011-08-26 00:00
,09 ;,08               ;,09             ;27/08/11                        ;27/08/11  ;2011-08-27 00:00
,09 ;,08               ;,09             ;28/08/11                        ;28/08/11  ;2011-08-28 00:00
,09 ;,08               ;,09             ;29/08/11                        ;29/08/11  ;2011-08-29 00:00
,09 ;,08               ;,09             ;30/08/11                        ;30/08/11  ;2011-08-30 00:00
,09 ;,08               ;,09             ;31/08/11                        ;31/08/11  ;2011-08-31 00:00
,1  ;,08               ;,09             ;01/09/11                        ;01/09/11  ;2011-09-01 00:00
,09 ;,07               ;,08             ;02/09/11                        ;02/09/11  ;2011-09-02 00:00
,1  ;,08               ;,09             ;03/09/11                        ;03/09/11  ;2011-09-03 00:00
,09 ;,07               ;,08             ;04/09/11                        ;04/09/11  ;2011-09-04 00:00
,09 ;,08               ;,08             ;05/09/11                        ;05/09/11  ;2011-09-05 00:00
,09 ;,08               ;,08             ;06/09/11                        ;06/09/11  ;2011-09-06 00:00
,09 ;,08               ;,08             ;07/09/11                        ;07/09/11  ;2011-09-07 00:00
,09 ;,08               ;,08             ;08/09/11                        ;08/09/11  ;2011-09-08 00:00
,09 ;,08               ;,09             ;09/09/11                        ;09/09/11  ;2011-09-09 00:00
,09 ;,08               ;,09             ;10/09/11                        ;10/09/11  ;2011-09-10 00:00
,09 ;,08               ;,08             ;11/09/11                        ;11/09/11  ;2011-09-11 00:00
,08 ;,08               ;,08             ;12/09/11                        ;12/09/11  ;2011-09-12 00:00
,08 ;,08               ;,08             ;13/09/11                        ;13/09/11  ;2011-09-13 00:00
,08 ;,08               ;,08             ;14/09/11                        ;14/09/11  ;2011-09-14 00:00
,08 ;,08               ;,08             ;15/09/11                        ;15/09/11  ;2011-09-15 00:00
,09 ;,08               ;,08             ;16/09/11                        ;16/09/11  ;2011-09-16 00:00
,09 ;,08               ;,08             ;17/09/11                        ;17/09/11  ;2011-09-17 00:00
,08 ;,08               ;,08             ;18/09/11                        ;18/09/11  ;2011-09-18 00:00
,08 ;,08               ;,08             ;19/09/11                        ;19/09/11  ;2011-09-19 00:00
,08 ;,08               ;,08             ;20/09/11                        ;20/09/11  ;2011-09-20 00:00
,08 ;,08               ;,08             ;21/09/11                        ;21/09/11  ;2011-09-21 00:00
,08 ;,08               ;,08             ;22/09/11                        ;22/09/11  ;2011-09-22 00:00
,08 ;,08               ;,08             ;23/09/11                        ;23/09/11  ;2011-09-23 00:00
,08 ;,08               ;,08             ;24/09/11                        ;24/09/11  ;2011-09-24 00:00
,09 ;,08               ;,08             ;25/09/11                        ;25/09/11  ;2011-09-25 00:00
,08 ;,08               ;,08             ;26/09/11                        ;26/09/11  ;2011-09-26 00:00
,08 ;,08               ;,08             ;27/09/11                        ;27/09/11  ;2011-09-27 00:00
,08 ;,08               ;,08             ;28/09/11                        ;28/09/11  ;2011-09-28 00:00
,08 ;,07               ;,07             ;29/09/11                        ;29/09/11  ;2011-09-29 00:00
,07 ;,07               ;,07             ;30/09/11                        ;30/09/11  ;2011-09-30 00:00
,07 ;,07               ;,07             ;01/10/11                        ;01/10/11  ;2011-10-01 00:00
,08 ;,06               ;,07             ;02/10/11                        ;02/10/11  ;2011-10-02 00:00
,08 ;,07               ;,07             ;03/10/11                        ;03/10/11  ;2011-10-03 00:00
,07 ;,07               ;,07             ;04/10/11                        ;04/10/11  ;2011-10-04 00:00
,07 ;,07               ;,07             ;05/10/11                        ;05/10/11  ;2011-10-05 00:00
,07 ;,07               ;,07             ;06/10/11                        ;06/10/11  ;2011-10-06 00:00
,07 ;,07               ;,07             ;07/10/11                        ;07/10/11  ;2011-10-07 00:00
,07 ;,07               ;,07             ;08/10/11                        ;08/10/11  ;2011-10-08 00:00
,07 ;,07               ;,07             ;09/10/11                        ;09/10/11  ;2011-10-09 00:00
,07 ;,07               ;,07             ;10/10/11                        ;10/10/11  ;2011-10-10 00:00
,07 ;,07               ;,07             ;11/10/11                        ;11/10/11  ;2011-10-11 00:00
,07 ;,07               ;,07             ;12/10/11                        ;12/10/11  ;2011-10-12 00:00
,07 ;,07               ;,07             ;13/10/11                        ;13/10/11  ;2011-10-13 00:00
,07 ;,07               ;,07             ;14/10/11                        ;14/10/11  ;2011-10-14 00:00
,07 ;,07               ;,07             ;15/10/11                        ;15/10/11  ;2011-10-15 00:00
,07 ;,07               ;,07             ;16/10/11                        ;16/10/11  ;2011-10-16 00:00
,07 ;,07               ;,07             ;17/10/11                        ;17/10/11  ;2011-10-17 00:00
,07 ;,07               ;,07             ;18/10/11                        ;18/10/11  ;2011-10-18 00:00
,07 ;,07               ;,07             ;19/10/11                        ;19/10/11  ;2011-10-19 00:00
,07 ;,07               ;,07             ;20/10/11                        ;20/10/11  ;2011-10-20 00:00
,08 ;,07               ;,07             ;21/10/11                        ;21/10/11  ;2011-10-21 00:00
,08 ;,08               ;,08             ;22/10/11                        ;22/10/11  ;2011-10-22 00:00
,08 ;,08               ;,08             ;23/10/11                        ;23/10/11  ;2011-10-23 00:00
,08 ;,07               ;,08             ;24/10/11                        ;24/10/11  ;2011-10-24 00:00
,08 ;,07               ;,08             ;25/10/11                        ;25/10/11  ;2011-10-25 00:00
,08 ;,08               ;,08             ;26/10/11                        ;26/10/11  ;2011-10-26 00:00
,08 ;,07               ;,08             ;27/10/11                        ;27/10/11  ;2011-10-27 00:00
,07 ;,07               ;,07             ;28/10/11                        ;28/10/11  ;2011-10-28 00:00
,07 ;,07               ;,07             ;29/10/11                        ;29/10/11  ;2011-10-29 00:00
,07 ;,07               ;,07             ;30/10/11                        ;30/10/11  ;2011-10-30 00:00
,07 ;,07               ;,07             ;31/10/11                        ;31/10/11  ;2011-10-31 00:00
,08 ;,07               ;,07             ;01/11/11                        ;01/11/11  ;2011-11-01 00:00
,07 ;,07               ;,07             ;02/11/11                        ;02/11/11  ;2011-11-02 00:00
,08 ;,07               ;,07             ;03/11/11                        ;03/11/11  ;2011-11-03 00:00
,07 ;,07               ;,07             ;04/11/11                        ;04/11/11  ;2011-11-04 00:00
,09 ;,07               ;,08             ;05/11/11                        ;05/11/11  ;2011-11-05 00:00
,09 ;,07               ;,08             ;06/11/11                        ;06/11/11  ;2011-11-06 00:00
,08 ;,06               ;,07             ;07/11/11                        ;07/11/11  ;2011-11-07 00:00
,07 ;,07               ;,07             ;08/11/11                        ;08/11/11  ;2011-11-08 00:00
,07 ;,07               ;,07             ;09/11/11                        ;09/11/11  ;2011-11-09 00:00
,08 ;,07               ;,07             ;10/11/11                        ;10/11/11  ;2011-11-10 00:00
,08 ;,08               ;,08             ;11/11/11                        ;11/11/11  ;2011-11-11 00:00
,09 ;,08               ;,08             ;12/11/11                        ;12/11/11  ;2011-11-12 00:00
,12 ;,08               ;,09             ;13/11/11                        ;13/11/11  ;2011-11-13 00:00
,09 ;,09               ;,09             ;14/11/11                        ;14/11/11  ;2011-11-14 00:00
,13 ;,09               ;,11             ;15/11/11                        ;15/11/11  ;2011-11-15 00:00
,11 ;,1                ;,1              ;16/11/11                        ;16/11/11  ;2011-11-16 00:00
,1  ;,07               ;,08             ;17/11/11                        ;17/11/11  ;2011-11-17 00:00
,07 ;,06               ;,07             ;18/11/11                        ;18/11/11  ;2011-11-18 00:00
,06 ;,06               ;,06             ;19/11/11                        ;19/11/11  ;2011-11-19 00:00
,06 ;,06               ;,06             ;20/11/11                        ;20/11/11  ;2011-11-20 00:00
,06 ;,05               ;,06             ;21/11/11                        ;21/11/11  ;2011-11-21 00:00
,05 ;,05               ;,05             ;22/11/11                        ;22/11/11  ;2011-11-22 00:00
,05 ;,05               ;,05             ;23/11/11                        ;23/11/11  ;2011-11-23 00:00
,05 ;,05               ;,05             ;24/11/11                        ;24/11/11  ;2011-11-24 00:00
,05 ;,05               ;,05             ;25/11/11                        ;25/11/11  ;2011-11-25 00:00
,05 ;,05               ;,05             ;26/11/11                        ;26/11/11  ;2011-11-26 00:00
,05 ;,05               ;,05             ;27/11/11                        ;27/11/11  ;2011-11-27 00:00
,05 ;,05               ;,05             ;28/11/11                        ;28/11/11  ;2011-11-28 00:00
,05 ;,05               ;,05             ;29/11/11                        ;29/11/11  ;2011-11-29 00:00
,05 ;,05               ;,05             ;30/11/11                        ;30/11/11  ;2011-11-30 00:00
,05 ;,05               ;,05             ;01/12/11                        ;01/12/11  ;2011-12-01 00:00
,06 ;,06               ;,06             ;02/12/11                        ;02/12/11  ;2011-12-02 00:00
,06 ;,06               ;,06             ;03/12/11                        ;03/12/11  ;2011-12-03 00:00
,06 ;,06               ;,06             ;04/12/11                        ;04/12/11  ;2011-12-04 00:00
,06 ;,06               ;,06             ;05/12/11                        ;05/12/11  ;2011-12-05 00:00
,06 ;,06               ;,06             ;06/12/11                        ;06/12/11  ;2011-12-06 00:00
,06 ;,06               ;,06             ;07/12/11                        ;07/12/11  ;2011-12-07 00:00
,06 ;,06               ;,06             ;08/12/11                        ;08/12/11  ;2011-12-08 00:00
,06 ;,06               ;,06             ;09/12/11                        ;09/12/11  ;2011-12-09 00:00
,06 ;,06               ;,06             ;10/12/11                        ;10/12/11  ;2011-12-10 00:00
,06 ;,06               ;,06             ;11/12/11                        ;11/12/11  ;2011-12-11 00:00
,06 ;,06               ;,06             ;12/12/11                        ;12/12/11  ;2011-12-12 00:00
,06 ;,06               ;,06             ;13/12/11                        ;13/12/11  ;2011-12-13 00:00
,06 ;,06               ;,06             ;14/12/11                        ;14/12/11  ;2011-12-14 00:00
,06 ;,06               ;,06             ;15/12/11                        ;15/12/11  ;2011-12-15 00:00
,08 ;,08               ;,08             ;16/12/11                        ;16/12/11  ;2011-12-16 00:00
,07 ;,07               ;,07             ;17/12/11                        ;17/12/11  ;2011-12-17 00:00
,09 ;,08               ;,09             ;18/12/11                        ;18/12/11  ;2011-12-18 00:00
,08 ;,07               ;,08             ;19/12/11                        ;19/12/11  ;2011-12-19 00:00
,08 ;,08               ;,08             ;20/12/11                        ;20/12/11  ;2011-12-20 00:00
,08 ;,02               ;,03             ;21/12/11                        ;21/12/11  ;2011-12-21 00:00
,02 ;,02               ;,02             ;                                ;          ;2011-12-22 00:00
,02 ;,02               ;,02             ;                                ;          ;2011-12-23 00:00
,02 ;,02               ;,02             ;                                ;          ;2011-12-24 00:00
,02 ;,02               ;,02             ;                                ;          ;2011-12-25 00:00
,02 ;,02               ;,02             ;                                ;          ;2011-12-26 00:00
,02 ;,02               ;,02             ;                                ;          ;2011-12-27 00:00
,02 ;,02               ;,02             ;                                ;          ;2011-12-28 00:00
,02 ;,02               ;,02             ;                                ;          ;2011-12-29 00:00
,02 ;,02               ;,02             ;                                ;          ;2011-12-30 00:00
,02 ;,02               ;,02             ;31/12/11                        ;31/12/11  ;2011-12-31 00:00
,02 ;,02               ;,02             ;01/01/12                        ;01/01/12  ;2012-01-01 00:00
,02 ;,02               ;,02             ;02/01/12                        ;02/01/12  ;2012-01-02 00:00
,02 ;,02               ;,02             ;03/01/12                        ;03/01/12  ;2012-01-03 00:00
,02 ;,02               ;,02             ;04/01/12                        ;04/01/12  ;2012-01-04 00:00
,02 ;,02               ;,02             ;05/01/12                        ;05/01/12  ;2012-01-05 00:00
,02 ;,02               ;,02             ;06/01/12                        ;06/01/12  ;2012-01-06 00:00
,02 ;,02               ;,02             ;07/01/12                        ;07/01/12  ;2012-01-07 00:00
,02 ;,02               ;,02             ;08/01/12                        ;08/01/12  ;2012-01-08 00:00
,08 ;,02               ;,06             ;09/01/12                        ;09/01/12  ;2012-01-09 00:00
,07 ;,07               ;,07             ;10/01/12                        ;10/01/12  ;2012-01-10 00:00
,07 ;,07               ;,07             ;11/01/12                        ;11/01/12  ;2012-01-11 00:00
,07 ;,07               ;,07             ;12/01/12                        ;12/01/12  ;2012-01-12 00:00
,07 ;,07               ;,07             ;13/01/12                        ;13/01/12  ;2012-01-13 00:00
,07 ;,07               ;,07             ;14/01/12                        ;14/01/12  ;2012-01-14 00:00
,08 ;,07               ;,07             ;15/01/12                        ;15/01/12  ;2012-01-15 00:00
,08 ;,07               ;,08             ;16/01/12                        ;16/01/12  ;2012-01-16 00:00
,08 ;,08               ;,08             ;17/01/12                        ;17/01/12  ;2012-01-17 00:00
,08 ;,07               ;,08             ;18/01/12                        ;18/01/12  ;2012-01-18 00:00
,08 ;,07               ;,08             ;19/01/12                        ;19/01/12  ;2012-01-19 00:00
,08 ;,07               ;,08             ;20/01/12                        ;20/01/12  ;2012-01-20 00:00
,08 ;,08               ;,08             ;21/01/12                        ;21/01/12  ;2012-01-21 00:00
,08 ;,08               ;,08             ;22/01/12                        ;22/01/12  ;2012-01-22 00:00
,08 ;,08               ;,08             ;23/01/12                        ;23/01/12  ;2012-01-23 00:00
,08 ;,08               ;,08             ;24/01/12                        ;24/01/12  ;2012-01-24 00:00
,08 ;,08               ;,08             ;25/01/12                        ;25/01/12  ;2012-01-25 00:00
,08 ;,08               ;,08             ;26/01/12                        ;26/01/12  ;2012-01-26 00:00
,08 ;,02               ;,08             ;27/01/12                        ;27/01/12  ;2012-01-27 00:00
,08 ;,08               ;,08             ;28/01/12                        ;28/01/12  ;2012-01-28 00:00
,11 ;,07               ;,09             ;29/01/12                        ;29/01/12  ;2012-01-29 00:00
,08 ;,08               ;,08             ;30/01/12                        ;30/01/12  ;2012-01-30 00:00
,08 ;,08               ;,08             ;31/01/12                        ;31/01/12  ;2012-01-31 00:00
,08 ;,08               ;,08             ;01/02/12                        ;01/02/12  ;2012-02-01 00:00
,08 ;,08               ;,08             ;02/02/12                        ;02/02/12  ;2012-02-02 00:00
,08 ;,08               ;,08             ;03/02/12                        ;03/02/12  ;2012-02-03 00:00
,08 ;,08               ;,08             ;04/02/12                        ;04/02/12  ;2012-02-04 00:00
,14 ;,08               ;,09             ;05/02/12                        ;05/02/12  ;2012-02-05 00:00
,18 ;,14               ;,16             ;06/02/12                        ;06/02/12  ;2012-02-06 00:00
,18 ;,13               ;,15             ;07/02/12                        ;07/02/12  ;2012-02-07 00:00
,13 ;,12               ;,12             ;08/02/12                        ;08/02/12  ;2012-02-08 00:00
,12 ;,11               ;,11             ;09/02/12                        ;09/02/12  ;2012-02-09 00:00
,11 ;,11               ;,11             ;10/02/12                        ;10/02/12  ;2012-02-10 00:00
,11 ;,1                ;,1              ;11/02/12                        ;11/02/12  ;2012-02-11 00:00
,1  ;,1                ;,1              ;12/02/12                        ;12/02/12  ;2012-02-12 00:00
,1  ;,09               ;,1              ;13/02/12                        ;13/02/12  ;2012-02-13 00:00
,17 ;,09               ;,13             ;14/02/12                        ;14/02/12  ;2012-02-14 00:00
,18 ;,13               ;,15             ;15/02/12                        ;15/02/12  ;2012-02-15 00:00
,18 ;,17               ;,18             ;16/02/12                        ;16/02/12  ;2012-02-16 00:00
,17 ;,14               ;,15             ;17/02/12                        ;17/02/12  ;2012-02-17 00:00
,14 ;,13               ;,14             ;18/02/12                        ;18/02/12  ;2012-02-18 00:00
,13 ;,12               ;,13             ;19/02/12                        ;19/02/12  ;2012-02-19 00:00
,13 ;,12               ;,13             ;20/02/12                        ;20/02/12  ;2012-02-20 00:00
,12 ;,11               ;,12             ;21/02/12                        ;21/02/12  ;2012-02-21 00:00
,12 ;,11               ;,11             ;22/02/12                        ;22/02/12  ;2012-02-22 00:00
,11 ;,11               ;,11             ;23/02/12                        ;23/02/12  ;2012-02-23 00:00
,11 ;,11               ;,11             ;24/02/12                        ;24/02/12  ;2012-02-24 00:00
,11 ;,1                ;,11             ;25/02/12                        ;25/02/12  ;2012-02-25 00:00
,11 ;,1                ;,1              ;26/02/12                        ;26/02/12  ;2012-02-26 00:00
,11 ;,1                ;,1              ;27/02/12                        ;27/02/12  ;2012-02-27 00:00
,11 ;,1                ;,11             ;28/02/12                        ;28/02/12  ;2012-02-28 00:00
,11 ;,1                ;,1              ;29/02/12                        ;29/02/12  ;2012-02-29 00:00
,11 ;,1                ;,1              ;01/03/12                        ;01/03/12  ;2012-03-01 00:00
,11 ;,1                ;,1              ;02/03/12                        ;02/03/12  ;2012-03-02 00:00
,11 ;,1                ;,1              ;03/03/12                        ;03/03/12  ;2012-03-03 00:00
,12 ;,1                ;,1              ;04/03/12                        ;04/03/12  ;2012-03-04 00:00
,12 ;,1                ;,1              ;05/03/12                        ;05/03/12  ;2012-03-05 00:00
,12 ;,1                ;,1              ;06/03/12                        ;06/03/12  ;2012-03-06 00:00
,12 ;,1                ;,1              ;07/03/12                        ;07/03/12  ;2012-03-07 00:00
,13 ;,09               ;,1              ;08/03/12                        ;08/03/12  ;2012-03-08 00:00
,12 ;,09               ;,1              ;09/03/12                        ;09/03/12  ;2012-03-09 00:00
,12 ;,09               ;,1              ;10/03/12                        ;10/03/12  ;2012-03-10 00:00
,12 ;,09               ;,1              ;11/03/12                        ;11/03/12  ;2012-03-11 00:00
,12 ;,09               ;,1              ;12/03/12                        ;12/03/12  ;2012-03-12 00:00
,11 ;,08               ;,09             ;13/03/12                        ;13/03/12  ;2012-03-13 00:00
,11 ;,08               ;,09             ;14/03/12                        ;14/03/12  ;2012-03-14 00:00
,1  ;,08               ;,09             ;15/03/12                        ;15/03/12  ;2012-03-15 00:00
,11 ;,08               ;,09             ;16/03/12                        ;16/03/12  ;2012-03-16 00:00
,09 ;,09               ;,09             ;17/03/12                        ;17/03/12  ;2012-03-17 00:00
,09 ;,09               ;,09             ;18/03/12                        ;18/03/12  ;2012-03-18 00:00
,12 ;,08               ;,09             ;19/03/12                        ;19/03/12  ;2012-03-19 00:00
,09 ;,08               ;,09             ;20/03/12                        ;20/03/12  ;2012-03-20 00:00
,09 ;,09               ;,09             ;21/03/12                        ;21/03/12  ;2012-03-21 00:00
,11 ;,09               ;,09             ;22/03/12                        ;22/03/12  ;2012-03-22 00:00
,09 ;,08               ;,09             ;23/03/12                        ;23/03/12  ;2012-03-23 00:00
,09 ;,09               ;,09             ;24/03/12                        ;24/03/12  ;2012-03-24 00:00
,09 ;,08               ;,09             ;25/03/12                        ;25/03/12  ;2012-03-25 00:00
,09 ;,08               ;,08             ;26/03/12                        ;26/03/12  ;2012-03-26 00:00
,08 ;,08               ;,08             ;27/03/12                        ;27/03/12  ;2012-03-27 00:00
,08 ;,08               ;,08             ;28/03/12                        ;28/03/12  ;2012-03-28 00:00
,08 ;,08               ;,08             ;29/03/12                        ;29/03/12  ;2012-03-29 00:00
,08 ;,08               ;,08             ;30/03/12                        ;30/03/12  ;2012-03-30 00:00
,08 ;,08               ;,08             ;31/03/12                        ;31/03/12  ;2012-03-31 00:00
,08 ;,08               ;,08             ;01/04/12                        ;01/04/12  ;2012-04-01 00:00
,08 ;,08               ;,08             ;02/04/12                        ;02/04/12  ;2012-04-02 00:00
,08 ;,08               ;,08             ;03/04/12                        ;03/04/12  ;2012-04-03 00:00
,08 ;,08               ;,08             ;04/04/12                        ;04/04/12  ;2012-04-04 00:00
,08 ;,08               ;,08             ;05/04/12                        ;05/04/12  ;2012-04-05 00:00
,08 ;,08               ;,08             ;06/04/12                        ;06/04/12  ;2012-04-06 00:00
,08 ;,08               ;,08             ;07/04/12                        ;07/04/12  ;2012-04-07 00:00
,08 ;,08               ;,08             ;08/04/12                        ;08/04/12  ;2012-04-08 00:00
,08 ;,08               ;,08             ;09/04/12                        ;09/04/12  ;2012-04-09 00:00
,09 ;,08               ;,08             ;10/04/12                        ;10/04/12  ;2012-04-10 00:00
,09 ;,08               ;,09             ;11/04/12                        ;11/04/12  ;2012-04-11 00:00
,09 ;,08               ;,09             ;12/04/12                        ;12/04/12  ;2012-04-12 00:00
,09 ;,09               ;,09             ;13/04/12                        ;13/04/12  ;2012-04-13 00:00
,09 ;,09               ;,09             ;14/04/12                        ;14/04/12  ;2012-04-14 00:00
