VALOR_MAX;VALOR_MIN         ;VALOR_MED       ;FECHA_MAX                       ;FECHA_MIN ;FECHA         
1,09;,93               ;1,02            ;27/02/12                        ;27/02/12  ;2012-02-27 00:00
1,08;1,06              ;1,07            ;28/02/12                        ;28/02/12  ;2012-02-28 00:00
1,12;1,03              ;1,06            ;29/02/12                        ;29/02/12  ;2012-02-29 00:00
1,03;,95               ;1               ;01/03/12                        ;01/03/12  ;2012-03-01 00:00
1,07;,87               ;,97             ;02/03/12                        ;02/03/12  ;2012-03-02 00:00
,96 ;,93               ;,94             ;03/03/12                        ;03/03/12  ;2012-03-03 00:00
,95 ;,93               ;,95             ;04/03/12                        ;04/03/12  ;2012-03-04 00:00
,95 ;,91               ;,94             ;05/03/12                        ;05/03/12  ;2012-03-05 00:00
,97 ;,93               ;,95             ;06/03/12                        ;06/03/12  ;2012-03-06 00:00
,96 ;,94               ;,95             ;07/03/12                        ;07/03/12  ;2012-03-07 00:00
,95 ;,86               ;,92             ;08/03/12                        ;08/03/12  ;2012-03-08 00:00
,95 ;,89               ;,91             ;09/03/12                        ;09/03/12  ;2012-03-09 00:00
,96 ;,89               ;,93             ;10/03/12                        ;10/03/12  ;2012-03-10 00:00
,92 ;,87               ;,89             ;11/03/12                        ;11/03/12  ;2012-03-11 00:00
,91 ;,86               ;,89             ;12/03/12                        ;12/03/12  ;2012-03-12 00:00
,9  ;,85               ;,87             ;13/03/12                        ;13/03/12  ;2012-03-13 00:00
,9  ;,8                ;,85             ;14/03/12                        ;14/03/12  ;2012-03-14 00:00
,87 ;,8                ;,85             ;15/03/12                        ;15/03/12  ;2012-03-15 00:00
,86 ;,79               ;,83             ;16/03/12                        ;16/03/12  ;2012-03-16 00:00
,85 ;,8                ;,83             ;18/03/12                        ;17/03/12  ;2012-03-17 00:00
,86 ;,82               ;,85             ;18/03/12                        ;18/03/12  ;2012-03-18 00:00
,85 ;,79               ;,82             ;19/03/12                        ;19/03/12  ;2012-03-19 00:00
,84 ;,78               ;,81             ;20/03/12                        ;20/03/12  ;2012-03-20 00:00
,85 ;,81               ;,83             ;21/03/12                        ;21/03/12  ;2012-03-21 00:00
,97 ;,81               ;,89             ;22/03/12                        ;22/03/12  ;2012-03-22 00:00
1,02;,9                ;,96             ;23/03/12                        ;23/03/12  ;2012-03-23 00:00
,96 ;,9                ;,94             ;24/03/12                        ;24/03/12  ;2012-03-24 00:00
,94 ;,91               ;,92             ;25/03/12                        ;25/03/12  ;2012-03-25 00:00
,92 ;,87               ;,9              ;26/03/12                        ;26/03/12  ;2012-03-26 00:00
,9  ;,85               ;,88             ;27/03/12                        ;27/03/12  ;2012-03-27 00:00
,88 ;,84               ;,86             ;28/03/12                        ;28/03/12  ;2012-03-28 00:00
,87 ;,84               ;,85             ;29/03/12                        ;29/03/12  ;2012-03-29 00:00
,86 ;,78               ;,83             ;30/03/12                        ;30/03/12  ;2012-03-30 00:00
,83 ;,78               ;,81             ;31/03/12                        ;31/03/12  ;2012-03-31 00:00
,87 ;,72               ;,8              ;01/04/12                        ;01/04/12  ;2012-04-01 00:00
,82 ;,77               ;,79             ;02/04/12                        ;02/04/12  ;2012-04-02 00:00
,85 ;,73               ;,77             ;03/04/12                        ;03/04/12  ;2012-04-03 00:00
,85 ;,67               ;,76             ;04/04/12                        ;04/04/12  ;2012-04-04 00:00
,86 ;,74               ;,81             ;05/04/12                        ;05/04/12  ;2012-04-05 00:00
,86 ;,74               ;,81             ;06/04/12                        ;06/04/12  ;2012-04-06 00:00
,86 ;,75               ;,82             ;07/04/12                        ;07/04/12  ;2012-04-07 00:00
,93 ;,85               ;,87             ;08/04/12                        ;08/04/12  ;2012-04-08 00:00
,92 ;,85               ;,87             ;09/04/12                        ;09/04/12  ;2012-04-09 00:00
,92 ;,86               ;,9              ;10/04/12                        ;10/04/12  ;2012-04-10 00:00
,93 ;,87               ;,91             ;11/04/12                        ;11/04/12  ;2012-04-11 00:00
,9  ;,85               ;,88             ;12/04/12                        ;12/04/12  ;2012-04-12 00:00
,9  ;,86               ;,88             ;13/04/12                        ;13/04/12  ;2012-04-13 00:00
,94 ;,87               ;,9              ;14/04/12                        ;14/04/12  ;2012-04-14 00:00
1,04;,92               ;,95             ;15/04/12                        ;15/04/12  ;2012-04-15 00:00
1,43;1,03              ;1,22            ;16/04/12                        ;16/04/12  ;2012-04-16 00:00
1,6 ;1,43              ;1,54            ;17/04/12                        ;17/04/12  ;2012-04-17 00:00
1,48;1,22              ;1,34            ;18/04/12                        ;18/04/12  ;2012-04-18 00:00
1,31;1,15              ;1,26            ;19/04/12                        ;19/04/12  ;2012-04-19 00:00
1,44;1,29              ;1,37            ;20/04/12                        ;20/04/12  ;2012-04-20 00:00
1,48;1,43              ;1,45            ;21/04/12                        ;21/04/12  ;2012-04-21 00:00
1,43;1,43              ;1,43            ;22/04/12                        ;22/04/12  ;2012-04-22 00:00
    ;                  ;                ;                                ;          ;2012-04-23 00:00
    ;                  ;                ;                                ;          ;2012-04-24 00:00
    ;                  ;                ;                                ;          ;2012-04-25 00:00
    ;                  ;                ;                                ;          ;2012-04-26 00:00
    ;                  ;                ;                                ;          ;2012-04-27 00:00
    ;                  ;                ;                                ;          ;2012-04-28 00:00
    ;                  ;                ;                                ;          ;2012-04-29 00:00
    ;                  ;                ;                                ;          ;2012-04-30 00:00
    ;                  ;                ;                                ;          ;2012-05-01 00:00
    ;                  ;                ;                                ;          ;2012-05-02 00:00
    ;                  ;                ;                                ;          ;2012-05-03 00:00
    ;                  ;                ;                                ;          ;2012-05-04 00:00
    ;                  ;                ;                                ;          ;2012-05-05 00:00
    ;                  ;                ;                                ;          ;2012-05-06 00:00
    ;                  ;                ;                                ;          ;2012-05-07 00:00
    ;                  ;                ;                                ;          ;2012-05-08 00:00
    ;                  ;                ;                                ;          ;2012-05-09 00:00
    ;                  ;                ;                                ;          ;2012-05-10 00:00
    ;                  ;                ;                                ;          ;2012-05-11 00:00
    ;                  ;                ;                                ;          ;2012-05-12 00:00
    ;                  ;                ;                                ;          ;2012-05-13 00:00
    ;                  ;                ;                                ;          ;2012-05-14 00:00
    ;                  ;                ;                                ;          ;2012-05-15 00:00
    ;                  ;                ;                                ;          ;2012-05-16 00:00
    ;                  ;                ;                                ;          ;2012-05-17 00:00
    ;                  ;                ;                                ;          ;2012-05-18 00:00
    ;                  ;                ;                                ;          ;2012-05-19 00:00
    ;                  ;                ;                                ;          ;2012-05-20 00:00
    ;                  ;                ;                                ;          ;2012-05-21 00:00
    ;                  ;                ;                                ;          ;2012-05-22 00:00
    ;                  ;                ;                                ;          ;2012-05-23 00:00
    ;                  ;                ;                                ;          ;2012-05-24 00:00
    ;                  ;                ;                                ;          ;2012-05-25 00:00
    ;                  ;                ;                                ;          ;2012-05-26 00:00
    ;                  ;                ;                                ;          ;2012-05-27 00:00
    ;                  ;                ;                                ;          ;2012-05-28 00:00
    ;                  ;                ;                                ;          ;2012-05-29 00:00
    ;                  ;                ;                                ;          ;2012-05-30 00:00
    ;                  ;                ;                                ;          ;2012-05-31 00:00
    ;                  ;                ;                                ;          ;2012-06-01 00:00
    ;                  ;                ;                                ;          ;2012-06-02 00:00
    ;                  ;                ;                                ;          ;2012-06-03 00:00
    ;                  ;                ;                                ;          ;2012-06-04 00:00
    ;                  ;                ;                                ;          ;2012-06-05 00:00
    ;                  ;                ;                                ;          ;2012-06-06 00:00
    ;                  ;                ;                                ;          ;2012-06-07 00:00
    ;                  ;                ;                                ;          ;2012-06-08 00:00
    ;                  ;                ;                                ;          ;2012-06-09 00:00
    ;                  ;                ;                                ;          ;2012-06-10 00:00
    ;                  ;                ;                                ;          ;2012-06-11 00:00
    ;                  ;                ;                                ;          ;2012-06-12 00:00
    ;                  ;                ;                                ;          ;2012-06-13 00:00
    ;                  ;                ;                                ;          ;2012-06-14 00:00
    ;                  ;                ;                                ;          ;2012-06-15 00:00
    ;                  ;                ;                                ;          ;2012-06-16 00:00
    ;                  ;                ;                                ;          ;2012-06-17 00:00
    ;                  ;                ;                                ;          ;2012-06-18 00:00
    ;                  ;                ;                                ;          ;2012-06-19 00:00
    ;                  ;                ;                                ;          ;2012-06-20 00:00
    ;                  ;                ;                                ;          ;2012-06-21 00:00
    ;                  ;                ;                                ;          ;2012-06-22 00:00
    ;                  ;                ;                                ;          ;2012-06-23 00:00
    ;                  ;                ;                                ;          ;2012-06-24 00:00
    ;                  ;                ;                                ;          ;2012-06-25 00:00
    ;                  ;                ;                                ;          ;2012-06-26 00:00
    ;                  ;                ;                                ;          ;2012-06-27 00:00
    ;                  ;                ;                                ;          ;2012-06-28 00:00
    ;                  ;                ;                                ;          ;2012-06-29 00:00
    ;                  ;                ;                                ;          ;2012-06-30 00:00
    ;                  ;                ;                                ;          ;2012-07-01 00:00
    ;                  ;                ;                                ;          ;2012-07-02 00:00
    ;                  ;                ;                                ;          ;2012-07-03 00:00
    ;                  ;                ;                                ;          ;2012-07-04 00:00
    ;                  ;                ;                                ;          ;2012-07-05 00:00
    ;                  ;                ;                                ;          ;2012-07-06 00:00
    ;                  ;                ;                                ;          ;2012-07-07 00:00
    ;                  ;                ;                                ;          ;2012-07-08 00:00
    ;                  ;                ;                                ;          ;2012-07-09 00:00
    ;                  ;                ;                                ;          ;2012-07-10 00:00
    ;                  ;                ;                                ;          ;2012-07-11 00:00
    ;                  ;                ;                                ;          ;2012-07-12 00:00
    ;                  ;                ;                                ;          ;2012-07-13 00:00
    ;                  ;                ;                                ;          ;2012-07-14 00:00
    ;                  ;                ;                                ;          ;2012-07-15 00:00
    ;                  ;                ;                                ;          ;2012-07-16 00:00
    ;                  ;                ;                                ;          ;2012-07-17 00:00
    ;                  ;                ;                                ;          ;2012-07-18 00:00
    ;                  ;                ;                                ;          ;2012-07-19 00:00
    ;                  ;                ;                                ;          ;2012-07-20 00:00
    ;                  ;                ;                                ;          ;2012-07-21 00:00
    ;                  ;                ;                                ;          ;2012-07-22 00:00
    ;                  ;                ;                                ;          ;2012-07-23 00:00
    ;                  ;                ;                                ;          ;2012-07-24 00:00
    ;                  ;                ;                                ;          ;2012-07-25 00:00
    ;                  ;                ;                                ;          ;2012-07-26 00:00
    ;                  ;                ;                                ;          ;2012-07-27 00:00
    ;                  ;                ;                                ;          ;2012-07-28 00:00
    ;                  ;                ;                                ;          ;2012-07-29 00:00
    ;                  ;                ;                                ;          ;2012-07-30 00:00
    ;                  ;                ;                                ;          ;2012-07-31 00:00
    ;                  ;                ;                                ;          ;2012-08-01 00:00
    ;                  ;                ;                                ;          ;2012-08-02 00:00
    ;                  ;                ;                                ;          ;2012-08-03 00:00
    ;                  ;                ;                                ;          ;2012-08-04 00:00
    ;                  ;                ;                                ;          ;2012-08-05 00:00
    ;                  ;                ;                                ;          ;2012-08-06 00:00
    ;                  ;                ;                                ;          ;2012-08-07 00:00
    ;                  ;                ;                                ;          ;2012-08-08 00:00
    ;                  ;                ;                                ;          ;2012-08-09 00:00
    ;                  ;                ;                                ;          ;2012-08-10 00:00
    ;                  ;                ;                                ;          ;2012-08-11 00:00
    ;                  ;                ;                                ;          ;2012-08-12 00:00
    ;                  ;                ;                                ;          ;2012-08-13 00:00
    ;                  ;                ;                                ;          ;2012-08-14 00:00
    ;                  ;                ;                                ;          ;2012-08-15 00:00
    ;                  ;                ;                                ;          ;2012-08-16 00:00
    ;                  ;                ;                                ;          ;2012-08-17 00:00
    ;                  ;                ;                                ;          ;2012-08-18 00:00
    ;                  ;                ;                                ;          ;2012-08-19 00:00
    ;                  ;                ;                                ;          ;2012-08-20 00:00
    ;                  ;                ;                                ;          ;2012-08-21 00:00
    ;                  ;                ;                                ;          ;2012-08-22 00:00
    ;                  ;                ;                                ;          ;2012-08-23 00:00
    ;                  ;                ;                                ;          ;2012-08-24 00:00
    ;                  ;                ;                                ;          ;2012-08-25 00:00
    ;                  ;                ;                                ;          ;2012-08-26 00:00
    ;                  ;                ;                                ;          ;2012-08-27 00:00
    ;                  ;                ;                                ;          ;2012-08-28 00:00
    ;                  ;                ;                                ;          ;2012-08-29 00:00
    ;                  ;                ;                                ;          ;2012-08-30 00:00
    ;                  ;                ;                                ;          ;2012-08-31 00:00
    ;                  ;                ;                                ;          ;2012-09-01 00:00
    ;                  ;                ;                                ;          ;2012-09-02 00:00
    ;                  ;                ;                                ;          ;2012-09-03 00:00
    ;                  ;                ;                                ;          ;2012-09-04 00:00
    ;                  ;                ;                                ;          ;2012-09-05 00:00
    ;                  ;                ;                                ;          ;2012-09-06 00:00
    ;                  ;                ;                                ;          ;2012-09-07 00:00
    ;                  ;                ;                                ;          ;2012-09-08 00:00
    ;                  ;                ;                                ;          ;2012-09-09 00:00
    ;                  ;                ;                                ;          ;2012-09-10 00:00
    ;                  ;                ;                                ;          ;2012-09-11 00:00
    ;                  ;                ;                                ;          ;2012-09-12 00:00
    ;                  ;                ;                                ;          ;2012-09-13 00:00
    ;                  ;                ;                                ;          ;2012-09-14 00:00
    ;                  ;                ;                                ;          ;2012-09-15 00:00
    ;                  ;                ;                                ;          ;2012-09-16 00:00
    ;                  ;                ;                                ;          ;2012-09-17 00:00
    ;                  ;                ;                                ;          ;2012-09-18 00:00
    ;                  ;                ;                                ;          ;2012-09-19 00:00
    ;                  ;                ;                                ;          ;2012-09-20 00:00
    ;                  ;                ;                                ;          ;2012-09-21 00:00
    ;                  ;                ;                                ;          ;2012-09-22 00:00
    ;                  ;                ;                                ;          ;2012-09-23 00:00
    ;                  ;                ;                                ;          ;2012-09-24 00:00
    ;                  ;                ;                                ;          ;2012-09-25 00:00
    ;                  ;                ;                                ;          ;2012-09-26 00:00
    ;                  ;                ;                                ;          ;2012-09-27 00:00
    ;                  ;                ;                                ;          ;2012-09-28 00:00
    ;                  ;                ;                                ;          ;2012-09-29 00:00
    ;                  ;                ;                                ;          ;2012-09-30 00:00
    ;                  ;                ;                                ;          ;2012-10-01 00:00
    ;                  ;                ;                                ;          ;2012-10-02 00:00
    ;                  ;                ;                                ;          ;2012-10-03 00:00
    ;                  ;                ;                                ;          ;2012-10-04 00:00
    ;                  ;                ;                                ;          ;2012-10-05 00:00
    ;                  ;                ;                                ;          ;2012-10-06 00:00
    ;                  ;                ;                                ;          ;2012-10-07 00:00
    ;                  ;                ;                                ;          ;2012-10-08 00:00
    ;                  ;                ;                                ;          ;2012-10-09 00:00
    ;                  ;                ;                                ;          ;2012-10-10 00:00
1,36;1,36              ;1,36            ;11/10/12                        ;11/10/12  ;2012-10-11 00:00
    ;                  ;                ;                                ;          ;2012-10-12 00:00
    ;                  ;                ;                                ;          ;2012-10-13 00:00
    ;                  ;                ;                                ;          ;2012-10-14 00:00
    ;                  ;                ;                                ;          ;2012-10-15 00:00
    ;                  ;                ;                                ;          ;2012-10-16 00:00
    ;                  ;                ;                                ;          ;2012-10-17 00:00
    ;                  ;                ;                                ;          ;2012-10-18 00:00
    ;                  ;                ;                                ;          ;2012-10-19 00:00
1,36;1,22              ;1,28            ;20/10/12                        ;20/10/12  ;2012-10-20 00:00
2,04;1,29              ;1,59            ;22/10/12                        ;21/10/12  ;2012-10-21 00:00
2,11;1,26              ;1,72            ;22/10/12                        ;22/10/12  ;2012-10-22 00:00
1,25;,95               ;1,1             ;23/10/12                        ;23/10/12  ;2012-10-23 00:00
1,02;,9                ;,96             ;24/10/12                        ;24/10/12  ;2012-10-24 00:00
1   ;,82               ;,92             ;25/10/12                        ;25/10/12  ;2012-10-25 00:00
1,01;,93               ;,97             ;26/10/12                        ;26/10/12  ;2012-10-26 00:00
,98 ;,9                ;,94             ;27/10/12                        ;27/10/12  ;2012-10-27 00:00
1,29;,95               ;1,19            ;28/10/12                        ;28/10/12  ;2012-10-28 00:00
1,23;1,12              ;1,17            ;29/10/12                        ;30/10/12  ;2012-10-29 00:00
1,12;1,02              ;1,07            ;30/10/12                        ;31/10/12  ;2012-10-30 00:00
1,08;,95               ;1,02            ;31/10/12                        ;31/10/12  ;2012-10-31 00:00
,96 ;,84               ;,92             ;01/11/12                        ;01/11/12  ;2012-11-01 00:00
,9  ;,84               ;,87             ;02/11/12                        ;02/11/12  ;2012-11-02 00:00
,87 ;,82               ;,84             ;03/11/12                        ;03/11/12  ;2012-11-03 00:00
,85 ;,81               ;,84             ;04/11/12                        ;04/11/12  ;2012-11-04 00:00
,86 ;,83               ;,85             ;05/11/12                        ;05/11/12  ;2012-11-05 00:00
,93 ;,79               ;,85             ;06/11/12                        ;06/11/12  ;2012-11-06 00:00
,86 ;,83               ;,85             ;07/11/12                        ;07/11/12  ;2012-11-07 00:00
,87 ;,84               ;,85             ;08/11/12                        ;08/11/12  ;2012-11-08 00:00
,87 ;,82               ;,85             ;09/11/12                        ;09/11/12  ;2012-11-09 00:00
,86 ;,81               ;,84             ;10/11/12                        ;10/11/12  ;2012-11-10 00:00
,88 ;,83               ;,85             ;11/11/12                        ;11/11/12  ;2012-11-11 00:00
,9  ;,81               ;,86             ;12/11/12                        ;12/11/12  ;2012-11-12 00:00
,92 ;,81               ;,87             ;13/11/12                        ;13/11/12  ;2012-11-13 00:00
,87 ;,86               ;,87             ;14/11/12                        ;14/11/12  ;2012-11-14 00:00
,87 ;,82               ;,85             ;15/11/12                        ;15/11/12  ;2012-11-15 00:00
,86 ;,81               ;,83             ;16/11/12                        ;16/11/12  ;2012-11-16 00:00
,86 ;,81               ;,83             ;17/11/12                        ;17/11/12  ;2012-11-17 00:00
,88 ;,81               ;,83             ;19/11/12                        ;18/11/12  ;2012-11-18 00:00
1,07;,89               ;1               ;19/11/12                        ;19/11/12  ;2012-11-19 00:00
,99 ;,9                ;,94             ;20/11/12                        ;20/11/12  ;2012-11-20 00:00
,92 ;,84               ;,9              ;21/11/12                        ;21/11/12  ;2012-11-21 00:00
,89 ;,84               ;,87             ;22/11/12                        ;22/11/12  ;2012-11-22 00:00
,86 ;,83               ;,85             ;23/11/12                        ;23/11/12  ;2012-11-23 00:00
,85 ;,81               ;,84             ;24/11/12                        ;24/11/12  ;2012-11-24 00:00
,85 ;,81               ;,83             ;25/11/12                        ;25/11/12  ;2012-11-25 00:00
,84 ;,81               ;,83             ;26/11/12                        ;26/11/12  ;2012-11-26 00:00
1,02;,83               ;,88             ;27/11/12                        ;27/11/12  ;2012-11-27 00:00
1,04;,9                ;,93             ;29/11/12                        ;28/11/12  ;2012-11-28 00:00
1,85;1,05              ;1,46            ;30/11/12                        ;29/11/12  ;2012-11-29 00:00
1,95;1,66              ;1,82            ;30/11/12                        ;01/12/12  ;2012-11-30 00:00
1,66;1,32              ;1,49            ;01/12/12                        ;01/12/12  ;2012-12-01 00:00
1,33;1,19              ;1,27            ;02/12/12                        ;03/12/12  ;2012-12-02 00:00
1,19;1,09              ;1,13            ;03/12/12                        ;03/12/12  ;2012-12-03 00:00
1,18;1,1               ;1,15            ;04/12/12                        ;04/12/12  ;2012-12-04 00:00
1,39;1,15              ;1,25            ;05/12/12                        ;05/12/12  ;2012-12-05 00:00
1,72;1,4               ;1,6             ;06/12/12                        ;06/12/12  ;2012-12-06 00:00
1,61;1,37              ;1,49            ;07/12/12                        ;07/12/12  ;2012-12-07 00:00
1,36;1,27              ;1,31            ;08/12/12                        ;08/12/12  ;2012-12-08 00:00
1,52;1,36              ;1,47            ;09/12/12                        ;09/12/12  ;2012-12-09 00:00
1,47;1,31              ;1,39            ;10/12/12                        ;10/12/12  ;2012-12-10 00:00
1,31;1,13              ;1,23            ;11/12/12                        ;11/12/12  ;2012-12-11 00:00
1,17;1,09              ;1,12            ;12/12/12                        ;12/12/12  ;2012-12-12 00:00
1,09;1,03              ;1,07            ;13/12/12                        ;14/12/12  ;2012-12-13 00:00
1,07;1,01              ;1,04            ;14/12/12                        ;14/12/12  ;2012-12-14 00:00
1,93;1,07              ;1,31            ;16/12/12                        ;15/12/12  ;2012-12-15 00:00
2,26;1,72              ;2,06            ;16/12/12                        ;17/12/12  ;2012-12-16 00:00
1,72;1,58              ;1,62            ;17/12/12                        ;17/12/12  ;2012-12-17 00:00
1,69;1,55              ;1,63            ;18/12/12                        ;18/12/12  ;2012-12-18 00:00
1,55;1,26              ;1,38            ;19/12/12                        ;19/12/12  ;2012-12-19 00:00
1,26;1,22              ;1,24            ;20/12/12                        ;20/12/12  ;2012-12-20 00:00
1,26;1,22              ;1,24            ;21/12/12                        ;21/12/12  ;2012-12-21 00:00
1,24;1,21              ;1,22            ;22/12/12                        ;22/12/12  ;2012-12-22 00:00
1,21;1,13              ;1,16            ;23/12/12                        ;23/12/12  ;2012-12-23 00:00
1,13;1,06              ;1,09            ;24/12/12                        ;24/12/12  ;2012-12-24 00:00
1,06;1,05              ;1,05            ;25/12/12                        ;25/12/12  ;2012-12-25 00:00
1,05;1,01              ;1,03            ;26/12/12                        ;26/12/12  ;2012-12-26 00:00
1,02;1                 ;1,01            ;27/12/12                        ;27/12/12  ;2012-12-27 00:00
1   ;,92               ;,96             ;28/12/12                        ;28/12/12  ;2012-12-28 00:00
,95 ;,91               ;,93             ;29/12/12                        ;29/12/12  ;2012-12-29 00:00
,93 ;,91               ;,92             ;30/12/12                        ;30/12/12  ;2012-12-30 00:00
,92 ;,9                ;,91             ;31/12/12                        ;31/12/12  ;2012-12-31 00:00
,9  ;,88               ;,89             ;01/01/13                        ;01/01/13  ;2013-01-01 00:00
,9  ;,84               ;,88             ;02/01/13                        ;02/01/13  ;2013-01-02 00:00
1,13;,9                ;1,01            ;03/01/13                        ;03/01/13  ;2013-01-03 00:00
1,11;1,02              ;1,06            ;04/01/13                        ;04/01/13  ;2013-01-04 00:00
1,05;,98               ;1,01            ;05/01/13                        ;05/01/13  ;2013-01-05 00:00
1   ;,96               ;,98             ;06/01/13                        ;06/01/13  ;2013-01-06 00:00
,98 ;,93               ;,95             ;07/01/13                        ;07/01/13  ;2013-01-07 00:00
,94 ;,91               ;,93             ;08/01/13                        ;08/01/13  ;2013-01-08 00:00
,92 ;,88               ;,9              ;09/01/13                        ;09/01/13  ;2013-01-09 00:00
,93 ;,82               ;,88             ;10/01/13                        ;10/01/13  ;2013-01-10 00:00
,88 ;,86               ;,87             ;11/01/13                        ;11/01/13  ;2013-01-11 00:00
,88 ;,87               ;,87             ;12/01/13                        ;12/01/13  ;2013-01-12 00:00
,87 ;,83               ;,85             ;13/01/13                        ;13/01/13  ;2013-01-13 00:00
,91 ;,81               ;,86             ;15/01/13                        ;14/01/13  ;2013-01-14 00:00
1,74;,91               ;1,29            ;16/01/13                        ;15/01/13  ;2013-01-15 00:00
3,56;1,76              ;2,63            ;17/01/13                        ;16/01/13  ;2013-01-16 00:00
3,78;3,57              ;3,68            ;17/01/13                        ;17/01/13  ;2013-01-17 00:00
3,65;3,34              ;3,54            ;18/01/13                        ;18/01/13  ;2013-01-18 00:00
3,6 ;3,33              ;3,43            ;19/01/13                        ;19/01/13  ;2013-01-19 00:00
4,43;3,61              ;4,14            ;20/01/13                        ;20/01/13  ;2013-01-20 00:00
4,64;4,27              ;4,52            ;21/01/13                        ;22/01/13  ;2013-01-21 00:00
4,26;3,29              ;3,83            ;22/01/13                        ;23/01/13  ;2013-01-22 00:00
3,28;2,49              ;2,8             ;23/01/13                        ;24/01/13  ;2013-01-23 00:00
2,56;2,39              ;2,48            ;24/01/13                        ;24/01/13  ;2013-01-24 00:00
3,17;2,57              ;2,91            ;25/01/13                        ;25/01/13  ;2013-01-25 00:00
3,1 ;2,93              ;2,99            ;26/01/13                        ;26/01/13  ;2013-01-26 00:00
3,39;3                 ;3,22            ;27/01/13                        ;27/01/13  ;2013-01-27 00:00
3,3 ;2,97              ;3,09            ;28/01/13                        ;28/01/13  ;2013-01-28 00:00
3,35;2,87              ;3,19            ;29/01/13                        ;30/01/13  ;2013-01-29 00:00
2,86;2,27              ;2,52            ;30/01/13                        ;30/01/13  ;2013-01-30 00:00
2,26;2,07              ;2,13            ;31/01/13                        ;31/01/13  ;2013-01-31 00:00
2,1 ;2,06              ;2,07            ;01/02/13                        ;01/02/13  ;2013-02-01 00:00
2,41;2,05              ;2,17            ;03/02/13                        ;02/02/13  ;2013-02-02 00:00
3,15;2,42              ;2,92            ;03/02/13                        ;03/02/13  ;2013-02-03 00:00
3,08;2,43              ;2,72            ;04/02/13                        ;04/02/13  ;2013-02-04 00:00
2,62;2,38              ;2,49            ;05/02/13                        ;05/02/13  ;2013-02-05 00:00
2,83;2,61              ;2,72            ;06/02/13                        ;06/02/13  ;2013-02-06 00:00
3,44;2,83              ;3,09            ;07/02/13                        ;07/02/13  ;2013-02-07 00:00
3,44;3,08              ;3,22            ;08/02/13                        ;08/02/13  ;2013-02-08 00:00
3,78;3,09              ;3,48            ;09/02/13                        ;09/02/13  ;2013-02-09 00:00
3,7 ;3,4               ;3,52            ;10/02/13                        ;10/02/13  ;2013-02-10 00:00
3,66;3,22              ;3,41            ;11/02/13                        ;12/02/13  ;2013-02-11 00:00
3,21;2,92              ;3,02            ;12/02/13                        ;12/02/13  ;2013-02-12 00:00
3,11;3,05              ;3,09            ;13/02/13                        ;13/02/13  ;2013-02-13 00:00
3,12;2,94              ;3               ;14/02/13                        ;14/02/13  ;2013-02-14 00:00
3,46;3,13              ;3,35            ;15/02/13                        ;15/02/13  ;2013-02-15 00:00
3,43;3,18              ;3,27            ;16/02/13                        ;16/02/13  ;2013-02-16 00:00
3,17;2,75              ;2,96            ;17/02/13                        ;18/02/13  ;2013-02-17 00:00
2,75;2,38              ;2,55            ;18/02/13                        ;18/02/13  ;2013-02-18 00:00
2,4 ;2,35              ;2,37            ;19/02/13                        ;19/02/13  ;2013-02-19 00:00
2,42;2,39              ;2,41            ;20/02/13                        ;20/02/13  ;2013-02-20 00:00
2,42;2,25              ;2,33            ;21/02/13                        ;21/02/13  ;2013-02-21 00:00
2,25;2,16              ;2,2             ;22/02/13                        ;22/02/13  ;2013-02-22 00:00
2,17;2,01              ;2,11            ;23/02/13                        ;23/02/13  ;2013-02-23 00:00
2,01;1,77              ;1,87            ;24/02/13                        ;24/02/13  ;2013-02-24 00:00
1,77;1,55              ;1,68            ;25/02/13                        ;25/02/13  ;2013-02-25 00:00
1,55;1,52              ;1,54            ;26/02/13                        ;27/02/13  ;2013-02-26 00:00
1,54;1,51              ;1,53            ;27/02/13                        ;27/02/13  ;2013-02-27 00:00
1,53;1,49              ;1,5             ;28/02/13                        ;28/02/13  ;2013-02-28 00:00
1,5 ;1,46              ;1,49            ;01/03/13                        ;01/03/13  ;2013-03-01 00:00
1,52;1,48              ;1,49            ;02/03/13                        ;02/03/13  ;2013-03-02 00:00
1,59;1,52              ;1,56            ;03/03/13                        ;03/03/13  ;2013-03-03 00:00
1,62;1,58              ;1,6             ;05/03/13                        ;04/03/13  ;2013-03-04 00:00
1,89;1,61              ;1,71            ;06/03/13                        ;05/03/13  ;2013-03-05 00:00
2,42;1,9               ;2,22            ;06/03/13                        ;06/03/13  ;2013-03-06 00:00
2,44;2,29              ;2,38            ;07/03/13                        ;07/03/13  ;2013-03-07 00:00
2,58;2,23              ;2,34            ;08/03/13                        ;08/03/13  ;2013-03-08 00:00
2,63;2,52              ;2,59            ;09/03/13                        ;09/03/13  ;2013-03-09 00:00
2,52;2,25              ;2,39            ;10/03/13                        ;10/03/13  ;2013-03-10 00:00
2,25;1,88              ;2,08            ;11/03/13                        ;11/03/13  ;2013-03-11 00:00
1,88;1,81              ;1,83            ;12/03/13                        ;12/03/13  ;2013-03-12 00:00
2,29;1,89              ;2,12            ;13/03/13                        ;13/03/13  ;2013-03-13 00:00
2,29;2,15              ;2,23            ;14/03/13                        ;14/03/13  ;2013-03-14 00:00
2,18;2,02              ;2,12            ;15/03/13                        ;15/03/13  ;2013-03-15 00:00
2,17;1,99              ;2,08            ;16/03/13                        ;16/03/13  ;2013-03-16 00:00
